"Date","EUROPE:European_News_Index","EUROPE:Germany_News_Index","EUROPE:Italy_News_Index","EUROPE:UK_News_Index","EUROPE:France_News_Index","EUROPE:Spain_News_Index"
2013-10-01,210.525390625,209.007049560547,153.342086791992,229.494155883789,287.169647216797,147.51611328125
2013-11-01,156.705062866211,110.159194946289,187.176742553711,176.474136352539,185.959396362305,66.0860824584961
2013-12-01,157.998626708984,166.10237121582,94.3384552001953,190.233505249023,223.970886230469,106.257545471191
2014-01-01,154.50244140625,106.185806274414,116.010475158691,206.447784423828,221.413787841797,119.880554199219
2014-02-01,148.436614990234,134.598724365234,136.190078735352,181.964828491211,139.969085693359,111.675392150879
2014-03-01,156.843414306641,130.778350830078,128.517501831055,217.124893188477,221.996139526367,61.9499015808105
2014-04-01,116.485481262207,93.5822372436523,102.56396484375,114.795745849609,175.991455078125,78.977165222168
2014-05-01,146.291915893555,129.218002319336,105.473785400391,198.740936279297,188.429229736328,95.9020080566406
2014-06-01,111.796104431152,70.2983245849609,104.60302734375,123.775527954102,159.183700561523,88.3752899169922
2014-07-01,119.933929443359,105.196350097656,110.701751708984,146.227569580078,148.742202758789,59.8151435852051
2014-08-01,133.315368652344,142.967788696289,78.3236083984375,209.914031982422,132.217178344727,89.2325592041016
2014-09-01,190.215576171875,177.005020141602,135.20100402832,267.566040039062,242.485748291016,107.065147399902
2014-10-01,150.030639648438,150.627014160156,104.258903503418,159.832626342773,208.566772460938,112.006958007812
2014-11-01,152.424880981445,109.457275390625,159.699111938477,142.291854858398,195.188903808594,120.053092956543
2014-12-01,176.023941040039,152.41960144043,120.301612854004,210.360748291016,261.025756835938,129.952514648438
2015-01-01,168.985229492188,201.272476196289,99.2714538574219,201.191040039062,178.698715209961,144.161178588867
2015-02-01,155.093658447266,161.298828125,85.6695785522461,190.138916015625,238.4951171875,97.265739440918
2015-03-01,131.74543762207,80.5553894042969,109.055908203125,209.549301147461,174.197570800781,75.9763565063477
2015-04-01,147.320953369141,105.491485595703,54.126880645752,255.485473632812,211.134918212891,145.759658813477
2015-05-01,165.584762573242,113.397193908691,146.405181884766,272.46484375,197.798568725586,71.1199569702148
2015-06-01,193.947998046875,212.824691772461,119.777984619141,199.782257080078,303.527740478516,118.882484436035
2015-07-01,184.487533569336,176.398040771484,142.430160522461,179.138931274414,314.760345458984,86.4416275024414
2015-08-01,143.711151123047,158.680908203125,114.188583374023,137.501525878906,171.739456176758,104.77473449707
2015-09-01,194.460830688477,165.866958618164,124.553482055664,279.841735839844,263.030181884766,134.976501464844
2015-10-01,164.831130981445,187.636001586914,95.3836212158203,155.604705810547,231.933685302734,144.227264404297
2015-11-01,164.402145385742,193.554351806641,95.9514465332031,208.381942749023,200.975875854492,103.762023925781
2015-12-01,147.418869018555,127.086067199707,86.6526718139648,164.425552368164,206.394866943359,160.607437133789
2016-01-01,209.740570068359,203.996765136719,96.989875793457,249.415435791016,241.424530029297,276.359893798828
2016-02-01,227.793075561523,181.861968994141,119.48193359375,312.599609375,324.046539306641,226.057983398438
2016-03-01,227.753890991211,190.584182739258,104.27645111084,479.325988769531,253.68586730957,124.947883605957
2016-04-01,207.020095825195,124.204055786133,108.338157653809,434.609222412109,216.330291748047,177.816452026367
2016-05-01,198.489776611328,131.56282043457,81.4144668579102,428.509307861328,241.115676879883,146.104141235352
2016-06-01,432.639038085938,451.415924072266,197.159057617188,799.934143066406,444.341979980469,265.205596923828
2016-07-01,422.302368164062,323.252960205078,129.447814941406,1141.79553222656,410.007415771484,172.038543701172
2016-08-01,212.762451171875,220.677001953125,102.529365539551,458.684539794922,178.720291137695,89.1691436767578
2016-09-01,232.798828125,219.486312866211,140.213821411133,378.974517822266,291.673004150391,120.588935852051
2016-10-01,241.701843261719,148.549392700195,132.190475463867,545.115051269531,256.623626708984,145.937362670898
2016-11-01,392.978912353516,322.820068359375,180.275741577148,816.202209472656,448.595092773438,225.259002685547
2016-12-01,288.555633544922,247.330001831055,159.45263671875,468.021240234375,408.267547607422,168.207458496094
2017-01-01,319.412200927734,333.160949707031,112.906028747559,539.224609375,462.965606689453,178.56950378418
2017-02-01,240.848281860352,185.734619140625,114.100341796875,445.974060058594,379.425964355469,106.147163391113
2017-03-01,267.197937011719,222.640121459961,98.5557174682617,418.662658691406,521.564147949219,128.626739501953
2017-04-01,271.865112304688,232.412658691406,61.8589820861816,422.213104248047,574.633178710938,152.616622924805
