time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1985-09-03T13:59:50.170Z,28.206,140.675,33,5.2,mb,,,,1,us,usp0002jd1,2014-11-07T00:37:06.975Z,"Bonin Islands, Japan region",earthquake,,,,13,reviewed,us,us
1985-09-02T09:36:31.940Z,28.014,140.783,33,5.1,mb,,,,0.7,us,usp0002jc4,2014-11-07T00:37:06.553Z,"Bonin Islands, Japan region",earthquake,,,,6,reviewed,us,us
1985-09-02T08:38:29.940Z,28.122,140.691,33,5.3,mb,,,,1.5,us,usp0002jc0,2014-11-07T00:37:06.484Z,"Bonin Islands, Japan region",earthquake,,,,13,reviewed,us,us
1985-09-02T08:37:00.280Z,28.165,140.714,33,5.1,mb,,,,1.2,us,usp0002jbz,2014-11-07T00:37:06.424Z,"Bonin Islands, Japan region",earthquake,,,,14,reviewed,us,us
1985-09-01T21:58:02.620Z,43.819,147.982,65.7,5,mb,,,,0.8,us,usp0002jbm,2014-11-07T00:37:06.171Z,"Kuril Islands",earthquake,,,,38,reviewed,us,us
1985-09-01T04:46:30.950Z,27.978,140.823,33,5.1,mb,,,,1,us,usp0002jb0,2014-11-07T00:37:05.638Z,"Bonin Islands, Japan region",earthquake,,,,6,reviewed,us,us
1985-08-31T12:06:16.710Z,27.874,140.741,45.7,5.1,mb,,,,1,us,usp0002jae,2014-11-07T00:37:04.068Z,"Bonin Islands, Japan region",earthquake,,13.1,,4,reviewed,us,us
1985-08-31T06:30:42.060Z,28.068,140.774,33,5.2,mb,,,,1.1,us,usp0002ja6,2014-11-07T00:37:04.045Z,"Bonin Islands, Japan region",earthquake,,,,16,reviewed,us,us
1985-08-30T16:17:48.910Z,28.08,140.826,40.2,5,mb,,,,0.8,us,usp0002j9d,2014-11-07T00:37:03.936Z,"Bonin Islands, Japan region",earthquake,,10.9,,9,reviewed,us,us
1985-08-30T12:40:39.330Z,28.028,140.851,40,5.3,mb,,,,0.9,us,usp0002j96,2014-11-07T00:37:03.924Z,"Bonin Islands, Japan region",earthquake,,12.7,,8,reviewed,us,us
1985-08-30T06:55:47.230Z,28.061,140.787,33,5.1,mb,,,,1.2,us,usp0002j90,2014-11-07T00:37:03.897Z,"Bonin Islands, Japan region",earthquake,,,,15,reviewed,us,us
1985-08-30T06:25:30.750Z,27.786,140.87,33,5.1,mb,,,,1.5,us,usp0002j8x,2014-11-07T00:37:03.888Z,"Bonin Islands, Japan region",earthquake,,,,5,reviewed,us,us
1985-08-29T23:18:04.310Z,28.081,140.776,21.1,5.2,mb,,,,1,us,usp0002j8j,2014-11-07T00:37:03.842Z,"Bonin Islands, Japan region",earthquake,,6.8,,8,reviewed,us,us
1985-08-29T14:10:32.490Z,28.241,140.505,12,5.1,mb,,,,1.1,us,usp0002j8d,2014-11-07T00:37:03.827Z,"Bonin Islands, Japan region",earthquake,,6.1,,12,reviewed,us,us
1985-08-29T08:20:07.840Z,22.119,144.347,47.7,5,mb,,,,0.8,us,usp0002j87,2014-11-07T00:37:03.806Z,"Volcano Islands, Japan region",earthquake,,15.1,,14,reviewed,us,us
1985-08-29T03:45:07.480Z,40.153,142.605,44.2,5.2,mw,,,,1,us,usp0002j7z,2016-11-09T23:21:36.992Z,"near the east coast of Honshu, Japan",earthquake,,3.7,,,reviewed,us,hrv
1985-08-27T03:12:51.000Z,27.57,140.993,33,5,mb,,,,1.2,us,usp0002j65,2014-11-07T00:37:03.507Z,"Bonin Islands, Japan region",earthquake,,,,3,reviewed,us,us
1985-08-26T15:43:37.230Z,36.212,142.241,32.1,5.1,mb,,,,1.1,us,usp0002j5u,2014-11-07T00:37:03.451Z,"off the east coast of Honshu, Japan",earthquake,,,,41,reviewed,us,us
1985-08-22T06:37:54.110Z,44.553,146.261,33,5,mb,,,,0.6,us,usp0002j09,2014-11-07T00:37:02.355Z,"Kuril Islands",earthquake,,,,9,reviewed,us,us
1985-08-20T01:51:47.990Z,28.168,140.985,33,5,mb,,,,1.5,us,usp0002hxt,2014-11-07T00:37:02.015Z,"Bonin Islands, Japan region",earthquake,,,,4,reviewed,us,us
1985-08-19T07:28:54.770Z,28.26,140.772,33,5,mb,,,,1.3,us,usp0002hwy,2014-11-07T00:37:01.919Z,"Bonin Islands, Japan region",earthquake,,,,9,reviewed,us,us
1985-08-18T04:28:32.420Z,28.164,140.815,33,5,mb,,,,1,us,usp0002hvn,2014-11-07T00:37:01.808Z,"Bonin Islands, Japan region",earthquake,,,,12,reviewed,us,us
1985-08-17T18:30:28.550Z,28.196,140.717,33,5.2,mw,,,,1.1,us,usp0002hv9,2016-11-09T23:16:09.577Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1985-08-17T13:01:15.400Z,28.002,140.902,33,5,mb,,,,0.5,us,usp0002huz,2014-11-07T00:37:01.709Z,"Bonin Islands, Japan region",earthquake,,,,1,reviewed,us,us
1985-08-17T12:54:05.330Z,28.105,140.819,33,5,mb,,,,1.1,us,usp0002huy,2014-11-07T00:37:01.707Z,"Bonin Islands, Japan region",earthquake,,,,8,reviewed,us,us
1985-08-17T12:19:21.690Z,27.978,140.905,33,5,mb,,,,0.1,us,usp0002hux,2014-11-07T00:37:01.705Z,"Bonin Islands, Japan region",earthquake,,,,1,reviewed,us,us
1985-08-16T19:39:36.440Z,27.64,140.359,33,5.1,mb,,,,0.8,us,usp0002hu8,2014-11-07T00:37:01.654Z,"Bonin Islands, Japan region",earthquake,,,,1,reviewed,us,us
1985-08-16T18:20:05.350Z,27.947,140.726,33,5.2,mb,,,,1.3,us,usp0002hu6,2014-11-07T00:37:01.647Z,"Bonin Islands, Japan region",earthquake,,,,5,reviewed,us,us
1985-08-16T06:41:39.160Z,27.779,140.846,33,5,mb,,,,1.1,us,usp0002htp,2014-11-07T00:37:01.591Z,"Bonin Islands, Japan region",earthquake,,,,3,reviewed,us,us
1985-08-16T03:56:21.250Z,28.011,140.727,33,5,mb,,,,1,us,usp0002htg,2014-11-07T00:37:01.559Z,"Bonin Islands, Japan region",earthquake,,,,4,reviewed,us,us
1985-08-16T01:51:37.140Z,28.1,140.775,33,5,mb,,,,1.1,us,usp0002hte,2014-11-07T00:37:01.526Z,"Bonin Islands, Japan region",earthquake,,,,15,reviewed,us,us
1985-08-15T15:18:45.700Z,28.015,141.002,33,5,mb,,,,1.2,us,usp0002hsf,2014-11-07T00:37:01.132Z,"Bonin Islands, Japan region",earthquake,,,,3,reviewed,us,us
1985-08-14T06:08:15.080Z,25.987,129.124,44.5,5.2,mb,,,,1,us,usp0002hqh,2014-11-07T00:37:00.790Z,"southeast of the Ryukyu Islands, Japan",earthquake,,5.1,,28,reviewed,us,us
1985-08-12T03:49:18.090Z,37.771,141.773,51.6,6.5,mw,,,,1,us,usp0002hmv,2017-04-26T17:39:08.331Z,"near the east coast of Honshu, Japan",earthquake,,2.3,,,reviewed,us,hrv
1985-08-06T05:58:54.180Z,36.378,140.977,51.7,5.1,mw,,,,0.9,us,usp0002hec,2016-11-09T23:10:25.094Z,"near the east coast of Honshu, Japan",earthquake,,3.4,,,reviewed,us,hrv
1985-08-05T13:00:39.300Z,24.394,121.886,10,5.5,ms,,,,1.4,us,usp0002hdn,2017-04-13T21:57:33.491Z,"Taiwan",earthquake,,,,1,reviewed,us,us
1985-07-31T07:29:45.860Z,34.743,140.628,67.2,5,mb,,,,1.1,us,usp0002h8n,2014-11-07T00:36:54.301Z,"near the east coast of Honshu, Japan",earthquake,,11.7,,3,reviewed,us,us
1985-07-28T19:33:22.190Z,37.352,140.51,96.9,5.4,mw,,,,0.9,us,usp0002h5j,2016-11-09T23:05:30.899Z,"eastern Honshu, Japan",earthquake,,1.7,,,reviewed,us,hrv
1985-07-25T18:59:57.470Z,45.403,149.965,46.7,5.1,mb,,,,0.8,us,usp0002h35,2014-11-07T00:36:53.590Z,"Kuril Islands",earthquake,,,,49,reviewed,us,us
1985-07-19T00:45:59.850Z,33.438,140.917,61.4,5.2,mb,,,,0.8,us,usp0002gwj,2014-11-07T00:36:52.631Z,"Izu Islands, Japan region",earthquake,,11.9,,5,reviewed,us,us
1985-07-07T06:01:37.320Z,22.577,141.982,259.6,5.3,mw,,,,0.9,us,usp0002gj0,2016-11-09T22:55:56.663Z,"Volcano Islands, Japan region",earthquake,,5.1,,,reviewed,us,hrv
1985-07-05T02:38:19.690Z,46.729,144.686,399.7,5,mb,,,,0.8,us,usp0002gev,2014-11-07T00:36:50.142Z,"Sea of Okhotsk",earthquake,,,,72,reviewed,us,us
1985-07-04T23:37:26.970Z,29.223,130.483,33,5,mb,,,,1.3,us,usp0002gen,2014-11-07T00:36:50.086Z,"Ryukyu Islands, Japan",earthquake,,,,3,reviewed,us,us
1985-07-04T09:46:33.380Z,29.083,143.494,33,5,mb,,,,0.9,us,usp0002gdw,2014-11-07T00:36:49.897Z,"Izu Islands, Japan region",earthquake,,,,14,reviewed,us,us
1985-07-03T10:20:20.200Z,27.207,139.898,489.3,5.3,mb,,,,0.8,us,usp0002gcf,2014-11-07T00:36:49.406Z,"Bonin Islands, Japan region",earthquake,,6.9,,19,reviewed,us,us
1985-07-03T10:20:13.800Z,27.16,139.956,498.6,5.3,mb,,,,0.9,us,usp0002gce,2014-11-07T00:36:49.334Z,"Bonin Islands, Japan region",earthquake,,4.1,,76,reviewed,us,us
1985-07-02T12:34:53.410Z,40.635,143.793,26.4,5.3,mw,,,,1.1,us,usp0002gbd,2016-11-09T22:53:35.719Z,"off the east coast of Honshu, Japan",earthquake,,3,,,reviewed,us,hrv
1985-07-01T12:27:58.010Z,26.105,140.809,87.6,5.3,mb,,,,0.6,us,usp0002gah,2014-11-07T00:36:48.245Z,"Bonin Islands, Japan region",earthquake,,11.4,,1,reviewed,us,us
1985-06-29T02:55:27.170Z,20.744,121.983,10,5.2,ms,,,,1.2,us,usp0002g8j,2016-11-09T22:52:12.531Z,"Batan Islands region, Philippines",earthquake,,,,3,reviewed,us,us
1985-06-25T02:31:05.400Z,47.932,152.152,33,5,mb,,,,0.6,us,usp0002g4j,2014-11-07T00:36:45.490Z,"Kuril Islands",earthquake,,,,27,reviewed,us,us
1985-06-23T12:06:41.480Z,48.361,142.538,33,5,mb,,,,1.5,us,usp0002g2z,2014-11-07T00:36:45.176Z,"Sakhalin, Russia",earthquake,,,,8,reviewed,us,us
1985-06-17T19:12:38.860Z,30.276,132.681,26.3,5.6,mw,,,,0.9,us,usp0002fxr,2016-11-09T22:46:54.451Z,"southeast of Shikoku, Japan",earthquake,,2.5,,,reviewed,us,hrv
1985-06-12T17:22:51.670Z,24.585,122.078,27.9,5.9,mw,,,,1.3,us,usp0002fs7,2017-04-26T17:38:59.079Z,"Taiwan region",earthquake,,4.3,,,reviewed,us,hrv
1985-06-07T09:36:12.180Z,28.735,140.342,47.8,5.5,mw,,,,1.3,us,usp0002fmc,2016-11-09T22:42:08.297Z,"Bonin Islands, Japan region",earthquake,,7.6,,,reviewed,us,hrv
1985-06-07T05:21:35.620Z,44.497,149.41,51.5,5.1,mb,,,,0.9,us,usp0002fm3,2014-11-07T00:36:42.646Z,"Kuril Islands",earthquake,,,,51,reviewed,us,us
1985-06-07T00:53:15.570Z,28.835,140.475,14.5,5,mb,,,,1,us,usp0002fkw,2014-11-07T00:36:42.622Z,"Bonin Islands, Japan region",earthquake,,6,,20,reviewed,us,us
1985-06-06T16:53:37.660Z,42.792,144.763,62.5,5,mb,,,,1,us,usp0002fkf,2014-11-07T00:36:42.547Z,"Hokkaido, Japan region",earthquake,,3.9,,45,reviewed,us,us
1985-06-06T06:15:36.010Z,29.032,140.569,42,5.2,ms,,,,1.2,us,usp0002fk5,2014-11-07T00:36:42.471Z,"Izu Islands, Japan region",earthquake,,12.7,,1,reviewed,us,us
1985-06-06T04:44:41.790Z,28.697,140.381,39.2,5.2,mb,,,,0.9,us,usp0002fk1,2014-11-07T00:36:42.445Z,"Bonin Islands, Japan region",earthquake,,5.7,,32,reviewed,us,us
1985-06-03T23:53:42.610Z,44.576,147.535,33,5,mb,,,,1,us,usp0002fgj,2014-11-07T00:36:41.601Z,"Kuril Islands",earthquake,,,,36,reviewed,us,us
1985-06-01T09:46:08.150Z,41.584,142.033,71.8,5.1,mw,,,,1,us,usp0002fdh,2016-11-09T22:39:32.323Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
1985-05-30T18:47:23.670Z,28.798,140.344,39.6,5.5,mw,,,,1.1,us,usp0002fbj,2016-11-09T22:38:43.727Z,"Bonin Islands, Japan region",earthquake,,6.7,,,reviewed,us,hrv
1985-05-30T13:06:21.760Z,49.133,154.094,150.4,5.6,mw,,,,0.9,us,usp0002fb8,2016-11-09T22:38:42.666Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-05-16T10:22:47.490Z,48.319,155.635,33,5.1,mb,,,,1,us,usp0002ew6,2014-11-07T00:36:35.711Z,"Kuril Islands",earthquake,,,,52,reviewed,us,us
1985-05-13T10:40:59.930Z,32.975,132.509,43.9,5.6,mw,,,,1.1,us,usp0002es8,2016-11-09T22:30:47.059Z,"Shikoku, Japan",earthquake,,2.4,,,reviewed,us,hrv
1985-05-11T20:18:38.920Z,42.216,143.083,67.8,5.2,mb,,,,1,us,usp0002eq4,2014-11-07T00:36:34.557Z,"Hokkaido, Japan region",earthquake,,2.9,,54,reviewed,us,us
1985-05-11T10:40:39.650Z,37.092,141.426,55.6,5.2,mw,,,,0.8,us,usp0002epq,2016-11-09T22:29:52.922Z,"near the east coast of Honshu, Japan",earthquake,,2.3,,,reviewed,us,hrv
1985-05-07T03:37:54.850Z,25.867,128.426,25,5,mb,,,,1,us,usp0002eh7,2014-11-07T00:36:33.467Z,"Ryukyu Islands, Japan",earthquake,,,,19,reviewed,us,us
1985-05-06T04:53:20.910Z,48.909,156.137,42.4,5,mb,,,,1,us,usp0002egf,2014-11-07T00:36:33.185Z,"east of the Kuril Islands",earthquake,,,,25,reviewed,us,us
1985-05-02T08:55:16.310Z,48.871,156.329,43.1,6.4,mw,,,,1,us,usp0002ecu,2016-11-09T22:26:00.533Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-05-02T05:43:37.930Z,40.993,143.686,33,5.2,mb,,,,0.7,us,usp0002ecr,2014-11-07T00:36:31.797Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
1985-04-30T08:45:29.130Z,24.763,125.302,56,5.3,mb,,,,1,us,usp0002ead,2014-11-07T00:36:29.270Z,"southwestern Ryukyu Islands, Japan",earthquake,,3.8,,47,reviewed,us,us
1985-04-29T02:19:59.600Z,41.479,142.043,71,5.8,mw,,,,0.9,us,usp0002e91,2016-11-09T22:24:38.069Z,"Hokkaido, Japan region",earthquake,,2.3,,,reviewed,us,hrv
1985-04-26T17:34:56.600Z,33.848,135.42,28.2,5,mb,,,,0.9,us,usp0002e6n,2014-11-07T00:36:28.741Z,"near the south coast of western Honshu, Japan",earthquake,,3.7,,1,reviewed,us,us
1985-04-25T09:58:24.840Z,47.526,148.641,33,5.3,ms,,,,0.7,us,usp0002e51,2014-11-07T00:36:28.279Z,"northwest of the Kuril Islands",earthquake,,,,1,reviewed,us,us
1985-04-25T03:10:06.880Z,46.42,154.236,35.9,5.1,mb,,,,1,us,usp0002e4r,2014-11-07T00:36:28.246Z,"east of the Kuril Islands",earthquake,,,,51,reviewed,us,us
1985-04-21T13:28:23.380Z,29.734,137.776,510.7,5.1,mb,,,,1.1,us,usp0002dzu,2014-11-07T00:36:27.618Z,"Izu Islands, Japan region",earthquake,,2.4,,67,reviewed,us,us
1985-04-17T00:27:37.680Z,40.121,142.474,47.4,5.1,mb,,,,0.9,us,usp0002dvy,2014-11-07T00:36:27.060Z,"near the east coast of Honshu, Japan",earthquake,,,,47,reviewed,us,us
1985-04-10T20:37:33.790Z,49.988,159.416,27.6,5.5,mw,,,,0.9,us,usp0002dpd,2016-11-09T22:16:17.574Z,"east of the Kuril Islands",earthquake,,14,,,reviewed,us,hrv
1985-04-10T16:26:20.570Z,29.962,138.927,420,6.3,mw,,,,1.1,us,usp0002dp4,2016-11-09T22:16:16.580Z,"Izu Islands, Japan region",earthquake,,1.8,,,reviewed,us,nc
1985-04-09T05:15:35.930Z,34.092,140.719,43.6,6.2,mw,,,,1.1,us,usp0002dme,2016-11-09T22:15:50.598Z,"near the east coast of Honshu, Japan",earthquake,,4,,,reviewed,us,hrv
1985-04-05T07:25:35.410Z,33.429,131.543,134.3,5.1,mb,,,,0.9,us,usp0002dg5,2014-11-07T00:36:24.690Z,"Kyushu, Japan",earthquake,,1.8,,49,reviewed,us,us
1985-04-03T20:21:36.260Z,28.23,139.525,468.7,6.5,mw,,,,1.2,us,usp0002ded,2016-11-10T00:30:35.250Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nc
1985-03-28T19:40:39.490Z,24.98,123.983,108.9,5.1,mb,,,,0.7,us,usp0002d96,2014-11-07T00:36:20.648Z,"southwestern Ryukyu Islands, Japan",earthquake,,10.1,,3,reviewed,us,us
1985-03-28T16:07:06.840Z,40.31,140.362,166.3,6.4,mw,,,,1,us,usp0002d95,2016-11-10T00:30:09.724Z,"eastern Honshu, Japan",earthquake,,1.7,,,reviewed,us,nc
1985-03-28T07:13:22.300Z,38.992,140.677,5,5.1,mb,,,,1.2,us,usp0002d8x,2014-11-07T00:36:20.476Z,"eastern Honshu, Japan",earthquake,,,,42,reviewed,us,us
1985-03-27T12:48:12.350Z,44.335,146.666,154.9,6.1,mw,,,,1,us,usp0002d87,2016-11-09T22:10:34.317Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-03-26T06:34:52.620Z,28.747,142.509,33,5.1,mb,,,,1.2,us,usp0002d7c,2014-11-07T00:36:20.294Z,"Bonin Islands, Japan region",earthquake,,,,4,reviewed,us,us
1985-03-21T15:41:26.020Z,29.271,141.729,33,5.2,mb,,,,0.5,us,usp0002d3c,2014-11-07T00:36:19.707Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
1985-03-16T15:12:54.080Z,32.289,141.534,33,5,mb,,,,0.7,us,usp0002cy8,2014-11-07T00:36:19.108Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us
1985-03-16T14:45:57.120Z,45.649,152.167,52,5.1,mb,,,,1,us,usp0002cy5,2014-11-07T00:36:19.055Z,"east of the Kuril Islands",earthquake,,,,35,reviewed,us,us
1985-03-14T20:03:58.490Z,30.514,142.735,21.5,5.1,mb,,,,0.8,us,usp0002cvz,2014-11-07T00:36:18.846Z,"Izu Islands, Japan region",earthquake,,10.4,,24,reviewed,us,us
1985-03-12T20:37:50.200Z,48.011,155.139,43.9,5,mb,,,,0.9,us,usp0002csx,2014-11-07T00:36:18.579Z,"Kuril Islands",earthquake,,,,28,reviewed,us,us
1985-03-11T03:01:21.060Z,36.418,141.01,50.4,5.4,mw,,,,1,us,usp0002cqh,2016-11-09T22:03:19.863Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1985-03-10T15:27:45.410Z,43.474,145.965,109.8,5.1,mw,,,,0.9,us,usp0002cpy,2016-11-09T22:02:54.928Z,"Hokkaido, Japan region",earthquake,,4,,,reviewed,us,hrv
1985-03-09T19:50:58.880Z,24.852,122.325,10.9,5.1,mb,,,,1.1,us,usp0002cn6,2014-11-07T00:36:17.805Z,"Taiwan region",earthquake,,4,,10,reviewed,us,us
1985-03-07T09:25:52.000Z,31.101,139.295,20.3,5.1,mb,,,,1,us,usp0002cj9,2014-11-07T00:36:17.349Z,"Izu Islands, Japan region",earthquake,,,,18,reviewed,us,us
1985-03-04T08:04:23.620Z,41.983,140,33,5,mb,,,,0.5,us,usp0002cds,2014-11-07T00:36:16.327Z,"Hokkaido, Japan region",earthquake,,,,4,reviewed,us,us
1985-03-02T12:54:34.330Z,45.83,150.695,111.1,5,mb,,,,0.9,us,usp0002cbu,2014-11-07T00:36:15.389Z,"Kuril Islands",earthquake,,,,45,reviewed,us,us
1985-03-02T08:45:25.830Z,30.655,132.605,31,5.3,mw,,,,1,us,usp0002cbk,2016-11-09T21:59:43.676Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
1985-03-01T08:14:52.140Z,28.382,130.879,40.6,5,mw,,,,1.1,us,usp0002cag,2016-11-09T21:59:19.091Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
1985-03-01T05:54:50.480Z,29.15,130.332,43.6,5.5,mw,,,,1.1,us,usp0002cad,2016-11-09T21:59:18.592Z,"Ryukyu Islands, Japan",earthquake,,4,,,reviewed,us,hrv
1985-03-01T02:35:06.510Z,39.329,141.923,61.6,5,mb,,,,0.9,us,usp0002ca8,2014-11-07T00:36:13.671Z,"eastern Honshu, Japan",earthquake,,3.6,,32,reviewed,us,us
1985-02-28T20:53:47.860Z,27.462,128.449,60,6.1,mw,,,,0.9,us,usp0002ca1,2016-11-09T21:58:53.230Z,"Ryukyu Islands, Japan",earthquake,,2.5,,,reviewed,us,nc
1985-02-28T05:12:37.690Z,45.807,151.244,33,5,mb,,,,1,us,usp0002c9k,2014-11-07T00:36:12.139Z,"Kuril Islands",earthquake,,,,5,reviewed,us,us
1985-02-25T17:47:59.250Z,41.992,142.572,68.8,5,mb,,,,1,us,usp0002c7y,2014-11-07T00:36:11.966Z,"Hokkaido, Japan region",earthquake,,3.2,,50,reviewed,us,us
1985-02-23T08:24:07.890Z,47.355,145.652,422.4,5.3,mw,,,,0.8,us,usp0002c5r,2016-11-09T21:56:43.345Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,hrv
1985-02-18T19:41:03.430Z,23.402,123.187,33,5.6,mw,,,,1.1,us,usp0002c0k,2016-11-09T21:54:25.533Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
1985-02-16T16:28:12.050Z,39.976,142.761,41.9,5.1,mw,,,,1,us,usp0002byp,2016-11-09T21:53:35.440Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1985-02-15T14:41:24.740Z,26.029,128.63,33,5,mb,,,,1.1,us,usp0002bxp,2014-11-07T00:36:10.701Z,"Ryukyu Islands, Japan",earthquake,,,,5,reviewed,us,us
1985-02-11T17:31:59.190Z,43.996,149.135,42,5.1,mb,,,,1.1,us,usp0002btw,2014-11-07T00:36:10.273Z,"east of the Kuril Islands",earthquake,,,,19,reviewed,us,us
1985-02-09T22:13:25.800Z,43.785,147.683,49.6,5,mb,,,,0.9,us,usp0002brv,2014-11-07T00:36:09.929Z,"Kuril Islands",earthquake,,,,32,reviewed,us,us
1985-02-08T19:32:21.170Z,43.918,149.348,43.5,5.2,mw,,,,0.9,us,usp0002br4,2016-11-09T21:50:05.201Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-02-08T13:34:07.390Z,47.236,154.175,33,5.1,mw,,,,0.9,us,usp0002bqv,2016-11-09T21:50:04.345Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-02-08T04:32:46.350Z,46.831,152.85,35.6,5.2,mb,,,,0.8,us,usp0002bqp,2014-11-07T00:36:09.731Z,"Kuril Islands",earthquake,,,,44,reviewed,us,us
1985-02-06T15:27:17.270Z,43.865,149.25,47.3,5.2,mw,,,,1.2,us,usp0002bp3,2016-11-09T21:49:08.619Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-02-06T13:29:46.010Z,43.961,149.289,12.5,5.4,mw,,,,0.8,us,usp0002bp0,2016-11-09T21:49:08.099Z,"east of the Kuril Islands",earthquake,,4.8,,,reviewed,us,hrv
1985-02-02T11:06:47.230Z,43.838,147.686,42,5.5,mw,,,,0.9,us,usp0002bjn,2016-11-09T21:47:42.171Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-01-26T21:36:10.860Z,32.545,131.184,121.4,5.7,mw,,,,0.9,us,usp0002bdy,2016-11-09T21:45:12.820Z,"Kyushu, Japan",earthquake,,1.6,,,reviewed,us,hrv
1985-01-26T17:41:14.430Z,44.887,146.637,173,5.1,mw,,,,0.8,us,usp0002bdr,2016-11-09T21:45:12.307Z,"Kuril Islands",earthquake,,4.7,,,reviewed,us,hrv
1985-01-25T14:27:37.450Z,28.709,142.523,33,5,mb,,,,1,us,usp0002bc5,2014-11-07T00:36:04.074Z,"Bonin Islands, Japan region",earthquake,,,,3,reviewed,us,us
1985-01-17T11:17:27.370Z,28.798,142.413,33,5.1,mb,,,,1.2,us,usp0002b4a,2014-11-07T00:36:02.465Z,"Bonin Islands, Japan region",earthquake,,,,27,reviewed,us,us
1985-01-15T09:56:48.830Z,25.492,125.239,43.9,5.3,mw,,,,1.1,us,usp0002b20,2016-11-09T21:40:36.074Z,"southwestern Ryukyu Islands, Japan",earthquake,,5.3,,,reviewed,us,hrv
1985-01-14T02:36:31.370Z,46.145,149.47,21.9,5.2,mw,,,,0.9,us,usp0002b0q,2016-11-09T21:40:12.186Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1985-01-13T21:51:22.130Z,24.107,122.433,43.1,5.5,mw,,,,1,us,usp0002b0f,2016-11-09T21:39:37.473Z,"Taiwan region",earthquake,,2.8,,,reviewed,us,hrv
1985-01-12T15:20:21.040Z,43.304,147.574,45.3,5,mb,,,,0.8,us,usp0002az6,2014-11-07T00:36:01.573Z,"Kuril Islands",earthquake,,,,19,reviewed,us,us
1985-01-09T15:56:11.060Z,44.329,149.235,34.7,5.1,mw,,,,0.9,us,usp0002awb,2016-11-09T21:37:56.396Z,"Kuril Islands",earthquake,,7.9,,,reviewed,us,hrv
1985-01-08T04:07:51.600Z,32.104,132.008,48.2,5.2,mb,,,,1.2,us,usp0002auq,2014-11-07T00:36:00.854Z,"Shikoku, Japan",earthquake,,4.2,,37,reviewed,us,us
1985-01-07T12:01:08.630Z,26.763,131.273,18.9,5,mw,,,,1,us,usp0002atx,2016-11-09T21:37:07.978Z,"southeast of the Ryukyu Islands, Japan",earthquake,,4.9,,,reviewed,us,hrv
1985-01-06T22:08:43.890Z,35.48,140.043,78.5,5,mb,,,,1,us,usp0002atc,2014-11-07T00:36:00.526Z,"near the east coast of Honshu, Japan",earthquake,,2.4,,18,reviewed,us,us
1985-01-06T06:46:01.310Z,45.782,143.382,313.8,5.3,mw,,,,0.9,us,usp0002asj,2016-11-09T21:36:38.291Z,"Hokkaido, Japan region",earthquake,,4.2,,,reviewed,us,hrv
1985-01-05T15:45:38.080Z,34.16,135.557,74.1,5.7,mw,,,,0.9,us,usp0002arp,2016-11-09T21:36:15.162Z,"near the south coast of western Honshu, Japan",earthquake,,1.5,,,reviewed,us,hrv
1984-12-29T01:07:01.300Z,24.795,122.04,85.6,5.6,mw,,,,1.1,us,usp0002agk,2016-11-10T00:19:12.489Z,"Taiwan region",earthquake,,2.2,,,reviewed,us,hrv
1984-12-23T16:03:50.160Z,33.984,141.486,41.1,5.2,mw,,,,1,us,usp0002ac5,2016-11-10T00:16:32.187Z,"off the east coast of Honshu, Japan",earthquake,,2.5,,,reviewed,us,hrv
1984-12-23T08:21:12.420Z,44.233,149.262,33,5,mb,,,,1.2,us,usp0002abt,2014-11-07T00:35:53.876Z,"Kuril Islands",earthquake,,,,13,reviewed,us,us
1984-12-19T00:49:01.310Z,44.159,149.245,47.5,5.2,mw,,,,1,us,usp0002a79,2016-11-09T00:25:07.448Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1984-12-19T00:16:57.060Z,44.174,149.298,50.1,5.2,mw,,,,0.9,us,usp0002a78,2016-11-10T00:14:32.895Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
