"Date","総額 -Import","食料品 -Import","食料品及び動物 -Import","飲料及びたばこ -Import","魚介類.魚介類及び同調製品 -Import","えび -Import","肉類.肉類及び同調製品 -Import","穀物類.穀物類及び同調製品 -Import","野菜 -Import","果実 -Import","原料品 -Import","原材料 -Import","動植物性油脂 -Import","木材 -Import","非鉄金属鉱 -Import","鉄鉱石 -Import","大豆 -Import","鉱物性燃料 -Import","原油及び粗油 -Import","石油製品 -Import","揮発油 -Import","液化天然ガス -Import","液化石油ガス -Import","石炭 -Import","一般炭 -Import","化学製品 -Import","有機化合物 -Import","医薬品 -Import","原料別製品 -Import","鉄鋼 -Import","非鉄金属 -Import","金属製品 -Import","織物用糸繊維製品.織物用糸及び繊維製品 -Import","非金属鉱物製品 -Import","木製品等除家具.木製品及びコルク製品除家具 -Import","一般機械 -Import","原動機 -Import","電算機類含周辺機器 -Import","電算機類の部分品 -Import","電気機器 -Import","半導体等電子部品 -Import","ＩＣ -Import","音響映像機器含部品 -Import","映像記録再生機器 -Import","重電機器 -Import","通信機 -Import","電気計測機器 -Import","輸送用機器 -Import","自動車 -Import","自動車の部分品 -Import","航空機類 -Import","そのた -Import","雑製品 -Import","特殊取扱品 -Import","科学光学機器 -Import","衣類同附属品.衣類及び同附属品 -Import","家具 -Import","バッグ類 -Import"
2008-01-01,65146.34706,4733.05644,4269.20626,463.85018,1178.79945,157.68061,751.55894,858.59884,331.86238,305.44635,4541.78115,4400.63545,141.1457,354.30053,1557.34825,962.07506,130.10006,21238.01765,12868.87668,1859.82312,1391.27722,3395.32166,1331.65837,1734.5528,850.75682,4869.17045,1408.28345,948.73611,5925.47901,770.38572,2084.32409,818.18666,602.97378,575.96306,609.97186,5471.19504,822.81564,1661.39555,624.52043,7813.63023,2407.99938,2098.3378,1205.30402,303.45265,471.49812,996.33348,457.36295,2360.85368,672.09437,632.99285,583.73895,8193.16341,6795.53196,1397.63145,1207.22083,2183.64759,536.26436,444.45256
2008-02-01,60378.54109,4503.08204,4076.15544,426.9266,1054.05727,126.54868,716.91664,966.74349,284.11345,244.09613,4077.55459,3945.01843,132.53616,270.21924,1473.72558,782.75938,185.40909,21597.02748,13748.25392,1911.79826,1361.41812,3371.09005,1119.51721,1403.24691,780.31189,4461.70731,1213.18182,966.89095,5253.04896,658.16315,2015.05008,699.08848,487.88107,498.34765,485.76634,4791.51727,677.72142,1463.12878,543.92492,6987.76946,2144.20183,1861.26357,1115.75488,286.77363,389.97131,888.99742,450.03999,1811.38304,399.22251,560.38017,643.39664,6895.45094,5921.56989,973.88105,1208.83747,1767.97799,470.97898,399.99983
2008-03-01,65855.10054,4933.56727,4433.7004,499.86687,1121.0743,101.07236,798.40086,1012.08295,275.54333,272.48467,4370.34449,4233.06307,137.28142,325.16172,1455.30765,819.13664,259.64064,22333.55197,13952.28391,1994.54853,1541.73283,3748.50661,1113.33755,1452.99469,709.98211,4668.29645,1323.353,813.97495,5726.05098,717.98225,2032.0517,794.64709,542.49326,635.69675,544.95258,5684.63914,817.3865,1835.60416,594.43863,7908.64752,2259.77963,1949.08737,1270.41849,328.88298,466.18215,1094.44698,523.66893,2201.34457,862.38556,609.31217,456.91935,8028.65815,6789.34394,1239.31421,1284.59679,2113.69241,538.49904,421.03105
2008-04-01,64307.26617,5434.97614,4805.67838,629.29776,1307.02598,156.81314,857.62073,971.71848,343.77464,397.15993,4445.58782,4303.04955,142.53827,352.71552,1546.42489,824.87576,197.91311,21632.25868,13618.06975,1671.50762,1098.88173,3419.10889,965.89939,1878.13518,867.09368,4610.93499,1246.73191,945.55167,6394.90171,1021.1962,2312.13591,796.65393,620.44657,562.10047,631.51828,5273.84004,849.31673,1554.62567,503.12343,6966.29339,2096.76873,1810.86626,1093.19477,254.81038,432.86405,834.10603,401.78326,1666.10039,530.04825,517.67281,281.98336,7882.37301,6871.29653,1011.07648,1179.16242,2271.12516,502.68824,451.24959
2008-05-01,64656.60628,5708.81821,5077.85317,630.96504,1323.06363,144.73575,903.80931,1204.2267,334.05262,440.75928,4497.64863,4343.56377,154.08486,376.83979,1328.20347,989.25787,230.65622,21881.18746,13084.42751,1934.53997,1432.12083,3278.71794,1055.17938,2434.10617,1020.81436,4951.75943,1252.99873,1015.7052,6640.28498,1004.13248,2578.31138,824.96658,573.53201,568.57338,642.22893,5178.83241,776.37159,1293.23011,488.92903,6979.15001,2032.23869,1739.78745,1053.34573,199.7317,460.5552,945.99587,384.99216,1788.81091,608.82002,575.97074,322.45284,7030.11424,5920.2001,1109.91414,1248.15641,1702.24299,443.91075,368.00169
2008-06-01,70480.36399,5528.1241,4988.19011,539.93399,1204.66761,151.24897,904.45009,1219.16997,294.54534,396.43737,5139.31169,4964.5149,174.79679,369.20096,1579.48827,1296.0952,291.05429,25114.8046,14975.5701,2106.43975,1376.52321,3744.88135,877.60441,3325.81321,1158.36974,5001.97254,1320.40708,879.85193,6979.85338,1176.6268,2724.81404,828.93928,576.08687,636.26729,601.50909,5276.30895,798.70758,1461.05596,501.03428,7696.05424,2248.2034,1925.63464,1140.55331,245.12758,549.51122,1024.88394,473.6524,2450.33228,673.03269,588.21753,961.07745,7293.60221,6132.5196,1161.08261,1306.03821,1723.68641,440.2319,377.42173
2008-07-01,75425.81725,5480.65174,4974.19651,506.45523,1294.63887,198.33929,979.53009,1050.9244,324.90973,399.7233,5008.99787,4807.33572,201.66215,419.28333,1257.22251,1295.0307,263.27839,29321.80669,17961.70835,2610.23148,1833.9096,4162.60372,1160.57025,3352.68466,1333.95472,5331.28353,1444.39584,948.03929,6943.0898,1252.06603,2408.50354,887.70432,641.25092,624.96567,660.30616,5425.19429,790.41709,1551.7234,561.50764,7770.91075,2265.5388,1952.33839,1198.42036,247.099,507.1321,1084.61736,459.24238,1937.49848,683.25683,613.30406,399.05353,8206.3841,6980.81131,1225.57279,1296.84226,2221.81149,468.66322,440.7387
2008-08-01,73656.71561,5277.47314,4709.99536,567.47778,1175.7799,199.09352,1024.29244,1005.75381,284.10802,314.53654,4992.34217,4818.3684,173.97377,403.06675,1490.5753,1330.94857,186.76027,30382.18097,18709.09951,2751.16764,1960.50284,4253.14302,980.87006,3462.34454,1398.87919,4611.85796,1213.21617,912.08084,6383.39916,1066.78083,2304.03878,789.76871,594.14033,540.29398,649.53196,4761.49016,742.52876,1321.42618,512.34581,6927.22469,2142.87685,1852.8355,1054.31636,239.41395,431.50297,896.12691,414.40434,2461.17047,771.28423,506.88966,971.96899,7859.57689,6711.53498,1148.04191,1243.92911,2526.11178,440.69792,379.15195
2008-09-01,72703.31565,5166.70415,4671.38704,495.31711,1175.14645,187.04353,934.43289,1076.54795,286.8027,296.54326,5410.88555,5218.42419,192.46136,372.00687,1569.30467,1507.16619,229.28538,26372.12757,15152.79169,2438.72925,1776.21878,4759.49135,886.58702,2985.21513,1220.62434,5128.66446,1348.5402,1070.09879,6641.78825,1030.65051,2238.75656,861.52896,677.61118,659.99442,676.04047,5235.15636,765.46087,1568.71166,582.85291,7586.13012,2208.79596,1902.07785,1273.24026,304.02457,471.06922,849.83425,453.9742,1974.81494,567.36342,616.44562,563.21875,9187.04425,8003.11819,1183.92606,1359.30752,3101.02699,530.1885,380.76381
2008-10-01,69900.24853,5640.29287,5033.26473,607.02814,1244.86742,210.49828,1068.57555,1101.76738,321.31503,346.44931,5169.53434,5000.6959,168.83844,389.83688,1412.07062,1526.17675,214.96988,24094.60606,13314.86961,2177.25002,1601.14888,4325.29573,1216.30488,2949.97911,1053.68225,5243.286,1292.26031,1074.83746,6549.86692,1328.31031,1915.37851,841.24637,683.71414,618.85581,666.27234,5089.61722,714.36673,1550.88514,542.38707,7408.00283,1991.4702,1679.00089,1245.75384,298.64551,560.96875,875.40328,417.61836,1592.22366,512.10823,578.09228,248.40889,9112.81863,7722.60298,1390.21565,1204.39011,2841.35888,533.50431,389.31078
2008-11-01,55510.07837,4810.8276,4233.9562,576.8714,1166.67228,164.34029,893.56494,815.88579,273.15731,290.77536,4092.95204,3950.17125,142.78079,318.66924,1091.57162,1174.68902,140.41145,17062.5917,8049.41916,1316.51118,960.31085,4017.81556,784.64492,2839.67423,1116.28424,4349.28338,1133.15998,897.09894,5306.10094,941.61234,1566.21116,743.39294,571.03782,508.44583,552.77394,4412.90535,718.3559,1266.0217,476.07634,6426.00558,1626.73651,1384.72224,1161.79891,287.15387,418.20561,821.93491,352.71286,1454.21088,618.0622,480.40309,149.84854,7595.2009,6321.57141,1273.62949,1116.94502,1995.88335,450.17722,375.0051
2008-12-01,51527.09872,4900.69673,4401.20207,499.49466,1281.46676,177.72001,902.91987,766.0127,307.01214,272.86677,3637.52854,3493.83048,143.69806,315.6661,830.46888,1174.73796,118.15727,15552.33448,7185.01499,1015.11318,589.82445,4048.97472,583.99281,2686.29347,1059.25885,4145.36763,1085.45575,950.84989,4618.97316,920.18454,1133.50331,707.76011,547.16305,411.79102,500.99748,4138.08966,583.61936,1427.23968,416.86164,5814.45122,1365.96764,1142.26527,985.79844,232.27008,446.39015,879.59199,331.50333,1462.04272,600.8309,382.05792,287.66596,7257.61458,6222.4191,1035.19548,1020.76064,1982.73934,419.49853,385.45467
2009-01-01,44457.6156,4135.91817,3671.69022,464.22795,1014.12058,122.03179,812.45187,560.64296,286.20586,255.56924,3220.24046,3099.86618,120.37428,335.61822,887.15106,885.12833,141.89989,11872.05391,4602.74584,625.2764,329.41288,3515.67876,471.05607,2635.73797,1136.02745,4083.99126,1165.63003,1002.97802,4339.17969,652.58058,1020.67623,758.23737,548.71264,448.06072,490.89126,3821.52181,496.36019,1148.75299,410.54011,4912.28713,1123.27019,946.88792,764.76445,191.71447,393.77407,725.31818,313.21385,1199.43808,440.61923,329.33385,176.57871,6872.98509,6117.43309,755.552,826.78746,2340.43829,446.34643,426.63181
2009-02-01,34587.27747,3546.4952,3160.48555,386.00965,790.25651,98.82739,687.46648,597.13847,217.4235,224.38016,2342.37543,2254.15235,88.22308,248.27692,551.89931,675.71094,116.86902,10500.05284,4857.30467,616.7756,332.63183,2666.48432,386.5937,1969.36628,919.20655,3107.45297,821.84484,961.65085,2701.13971,413.44275,589.55206,461.61741,322.86604,276.35707,326.23056,2926.70834,498.8739,908.05473,333.09395,3926.18948,1009.30296,889.03932,576.58615,153.44204,215.07597,675.35177,264.77197,960.71904,140.61134,183.78716,472.36047,4576.14446,3983.56214,592.58232,787.22823,1232.50293,278.34892,273.47666
2009-03-01,41892.0129,4287.21913,3787.59572,499.62341,885.28525,122.70133,736.68537,761.76156,297.58023,272.9517,2415.14558,2317.64722,97.49836,250.35328,675.20341,598.18165,131.83537,11035.97361,4884.18112,750.25286,545.1188,2788.0322,572.14482,2032.57876,957.79553,3514.60282,918.73578,1112.88423,3383.84757,410.08577,680.64214,642.8545,473.2773,400.26759,403.04459,3862.70574,586.8425,1314.22855,411.42644,4970.08867,1217.04535,1056.29831,814.66162,200.02187,299.99697,831.16961,313.02897,1439.54842,439.67421,215.10116,513.10439,6982.88136,6132.71593,850.16543,957.03016,2305.08356,447.33767,390.91099
