"Date","東京市場　ユーロ・ドル　スポット　9時時点","東京市場　ユーロ・ドル　スポット　最高値","東京市場　ユーロ・ドル　スポット　最安値","東京市場　ユーロ・ドル　スポット　17時時点"
2002-02-15,0.8742,0.8742,0.8713,0.8714
2002-02-18,0.8732,0.874,0.8728,0.8737
2002-02-19,0.8707,0.871,0.8684,0.8692
2002-02-20,0.8764,0.8782,0.876,0.8778
2002-02-21,0.8702,0.8712,0.8686,0.8706
2002-02-22,0.8702,0.8705,0.8682,0.8686
2002-02-25,0.8754,0.8756,0.8737,0.8744
2002-02-26,0.8693,0.8708,0.869,0.8708
2002-02-27,0.8633,0.8659,0.8628,0.8631
2002-02-28,0.8657,0.8663,0.8633,0.8649
2002-03-01,0.8686,0.8695,0.8667,0.8673
2002-03-04,0.8653,0.8665,0.8644,0.8645
2002-03-05,0.8696,0.8705,0.8691,0.8697
2002-03-06,0.8714,0.8719,0.8697,0.8707
2002-03-07,0.8769,0.8815,0.8763,0.8812
2002-03-08,0.8814,0.8819,0.879,0.8795
2002-03-11,0.874,0.8758,0.8734,0.8748
2002-03-12,0.8759,0.876,0.874,0.8757
2002-03-13,0.8745,0.8761,0.8741,0.8748
2002-03-14,0.8761,0.8797,0.8754,0.8795
2002-03-15,0.8825,0.8852,0.8821,0.8847
2002-03-18,0.8817,0.8816,0.8787,0.8797
2002-03-19,0.8822,0.8831,0.8811,0.8821
2002-03-20,0.8809,0.8826,0.8792,0.8795
2002-03-22,0.8824,0.8826,0.8804,0.8809
2002-03-25,0.8769,0.8774,0.8757,0.8763
2002-03-26,0.8774,0.8775,0.8764,0.8767
2002-03-27,0.8764,0.877,0.8753,0.8758
2002-03-28,0.8728,0.8741,0.872,0.8738
2002-03-29,0.8715,0.8728,0.8707,0.8721
2002-04-01,0.8715,0.8744,0.8714,0.874
2002-04-02,0.8792,0.8807,0.8773,0.8777
2002-04-03,0.8793,0.8797,0.8775,0.8788
2002-04-04,0.8811,0.8822,0.88,0.8816
2002-04-05,0.8777,0.8793,0.8773,0.8785
2002-04-08,0.8787,0.8793,0.8766,0.8767
2002-04-09,0.8746,0.8748,0.8737,0.8748
2002-04-10,0.8812,0.8825,0.8804,0.8818
2002-04-11,0.8806,0.881,0.8791,0.8807
2002-04-12,0.8814,0.8824,0.88,0.8813
2002-04-15,0.8799,0.8822,0.8793,0.8817
2002-04-16,0.8797,0.8814,0.8793,0.8799
2002-04-17,0.8821,0.8868,0.8819,0.8865
2002-04-18,0.8908,0.8915,0.8895,0.8906
2002-04-19,0.8907,0.8923,0.8901,0.8906
2002-04-22,0.8902,0.8907,0.8875,0.8894
2002-04-23,0.8892,0.8897,0.8862,0.8866
2002-04-24,0.8884,0.8889,0.8875,0.8885
2002-04-25,0.8924,0.8955,0.8916,0.895
2002-04-26,0.8979,0.8997,0.8968,0.8969
2002-04-30,0.9033,0.904,0.9022,0.9034
2002-05-01,0.9002,0.9012,0.8996,0.9008
2002-05-02,0.9069,0.9076,0.9054,0.9057
2002-05-07,0.9181,0.919,0.9154,0.9159
2002-05-08,0.913,0.9145,0.91,0.9104
2002-05-09,0.9045,0.9064,0.904,0.9046
2002-05-10,0.9089,0.9149,0.9086,0.9142
2002-05-13,0.913,0.9168,0.9125,0.9159
2002-05-14,0.911,0.9118,0.906,0.9067
2002-05-15,0.9015,0.9038,0.8996,0.903
2002-05-16,0.9114,0.9141,0.9103,0.9132
2002-05-17,0.9118,0.916,0.9114,0.9142
2002-05-20,0.9205,0.9217,0.9194,0.9209
2002-05-21,0.9211,0.9217,0.9171,0.9205
2002-05-22,0.9186,0.9247,0.9182,0.9243
2002-05-23,0.9259,0.9264,0.9232,0.9243
2002-05-24,0.9209,0.9217,0.9188,0.9197
2002-05-27,0.9206,0.9219,0.9188,0.9212
2002-05-28,0.9205,0.925,0.92,0.9247
2002-05-29,0.9287,0.9304,0.9271,0.9275
2002-05-30,0.9353,0.9395,0.935,0.9372
2002-05-31,0.9366,0.9401,0.9363,0.9371
2002-06-03,0.9318,0.9328,0.9312,0.9321
2002-06-04,0.9403,0.944,0.9394,0.9438
2002-06-05,0.9397,0.9416,0.938,0.9383
2002-06-06,0.9399,0.94,0.9336,0.9354
2002-06-07,0.9465,0.9484,0.9461,0.9463
2002-06-10,0.9433,0.9442,0.9389,0.9414
2002-06-11,0.9435,0.947,0.9425,0.9469
2002-06-12,0.9482,0.9507,0.947,0.9494
2002-06-13,0.9444,0.9449,0.942,0.9429
2002-06-14,0.9428,0.9455,0.9416,0.9426
2002-06-17,0.9447,0.9467,0.9443,0.9454
2002-06-18,0.9443,0.948,0.9437,0.947
2002-06-19,0.9533,0.9547,0.9517,0.9544
2002-06-20,0.9567,0.9589,0.9557,0.9579
2002-06-21,0.9642,0.9666,0.9635,0.9662
2002-06-24,0.9707,0.9769,0.9681,0.9766
2002-06-25,0.9708,0.9738,0.966,0.9719
2002-06-26,0.984,0.9941,0.9795,0.9896
2002-06-27,0.9824,0.9859,0.9822,0.9842
2002-06-28,0.9911,0.993,0.9867,0.9929
2002-07-01,0.9924,0.9972,0.9913,0.9946
2002-07-02,0.9915,0.9919,0.9818,0.9827
2002-07-03,0.9839,0.9863,0.977,0.9784
2002-07-04,0.9804,0.9806,0.9752,0.9764
2002-07-05,0.9767,0.9785,0.9726,0.9734
2002-07-08,0.9756,0.9875,0.9743,0.9852
2002-07-09,0.9895,0.991,0.987,0.989
2002-07-10,0.9912,0.997,0.9886,0.9955
2002-07-11,0.9892,0.991,0.986,0.9877
2002-07-12,0.9858,0.9903,0.9853,0.9896
2002-07-15,0.9934,0.9964,0.9914,0.9958
2002-07-16,1.0044,1.0088,1.0036,1.0069
2002-07-17,1.0118,1.0162,1.0082,1.0092
2002-07-18,1.0063,1.0096,1.0048,1.0065
2002-07-19,1.0107,1.022,1.0104,1.0159
2002-07-22,1.0124,1.0134,1.0066,1.0105
2002-07-23,1.0043,1.0078,0.9897,0.9904
2002-07-24,0.9898,0.993,0.9873,0.9893
2002-07-25,0.9949,1.0017,0.9939,0.9982
2002-07-26,1.0052,1.0068,0.999,1.0005
2002-07-29,0.9857,0.9888,0.9848,0.9874
2002-07-30,0.9815,0.9824,0.9778,0.9817
2002-07-31,0.9833,0.9854,0.9795,0.9799
2002-08-01,0.9777,0.9794,0.974,0.9757
2002-08-02,0.9872,0.9886,0.9837,0.9881
2002-08-05,0.9862,0.987,0.9808,0.9825
2002-08-06,0.9789,0.9806,0.9705,0.9716
2002-08-07,0.9675,0.9702,0.9642,0.9679
2002-08-08,0.9764,0.9773,0.9699,0.9703
2002-08-09,0.9668,0.9713,0.9655,0.969
2002-08-12,0.9704,0.9757,0.9693,0.9739
2002-08-13,0.9786,0.9793,0.9763,0.9764
2002-08-14,0.9837,0.9892,0.9836,0.9859
2002-08-15,0.9794,0.98,0.9745,0.9773
2002-08-16,0.9817,0.9823,0.9783,0.9793
2002-08-19,0.9844,0.9872,0.9831,0.9835
2002-08-20,0.9774,0.9807,0.9749,0.9803
2002-08-21,0.9798,0.9847,0.9784,0.9814
2002-08-22,0.9796,0.9806,0.9757,0.9767
2002-08-23,0.9692,0.9703,0.9664,0.9699
2002-08-26,0.9734,0.974,0.9686,0.9702
2002-08-27,0.9714,0.9771,0.9703,0.9738
2002-08-28,0.9819,0.9836,0.9793,0.9813
2002-08-29,0.978,0.9868,0.9777,0.9848
2002-08-30,0.984,0.9863,0.9832,0.985
2002-09-02,0.9814,0.9826,0.9798,0.9821
2002-09-03,0.9844,0.9879,0.9831,0.9876
2002-09-04,0.9964,0.9973,0.9935,0.9938
2002-09-05,0.9916,0.997,0.9909,0.9965
2002-09-06,0.9913,0.9954,0.9906,0.9919
2002-09-09,0.9822,0.9828,0.9788,0.9791
2002-09-10,0.9797,0.9837,0.9755,0.9759
2002-09-11,0.9754,0.977,0.9741,0.9768
2002-09-12,0.9764,0.9789,0.974,0.9772
2002-09-13,0.9823,0.9828,0.9805,0.9812
2002-09-17,0.9669,0.9688,0.9632,0.9643
2002-09-18,0.9737,0.9748,0.9688,0.9722
2002-09-19,0.9773,0.9808,0.9764,0.9793
2002-09-20,0.9873,0.9875,0.9827,0.9856
2002-09-24,0.9768,0.9783,0.9759,0.9777
2002-09-25,0.9822,0.9838,0.9811,0.9824
2002-09-26,0.9779,0.98,0.9763,0.9798
2002-09-27,0.9772,0.9785,0.9764,0.9781
2002-09-30,0.9812,0.9843,0.9806,0.9831
2002-10-01,0.9869,0.9892,0.9859,0.9888
2002-10-02,0.9819,0.9834,0.981,0.9828
2002-10-03,0.9864,0.9897,0.986,0.9888
2002-10-04,0.9871,0.9881,0.9854,0.9863
2002-10-07,0.9795,0.98,0.9778,0.9788
2002-10-08,0.9826,0.9845,0.9797,0.9803
2002-10-09,0.9798,0.9808,0.9784,0.9785
2002-10-10,0.9899,0.9913,0.9879,0.9891
2002-10-11,0.9852,0.9878,0.9852,0.9872
2002-10-15,0.9869,0.9886,0.9849,0.9851
2002-10-16,0.9814,0.9835,0.9803,0.9813
2002-10-17,0.9807,0.9807,0.9755,0.9763
2002-10-18,0.9712,0.972,0.9698,0.9709
2002-10-21,0.9713,0.9739,0.9687,0.9733
2002-10-22,0.9742,0.9743,0.972,0.9739
2002-10-23,0.9766,0.9792,0.9763,0.9782
2002-10-24,0.9742,0.9765,0.9738,0.9753
2002-10-25,0.9781,0.9795,0.9771,0.9775
2002-10-28,0.9768,0.9768,0.9729,0.974
2002-10-29,0.9846,0.9848,0.9831,0.9847
2002-10-30,0.9828,0.9837,0.9816,0.9835
2002-10-31,0.9841,0.988,0.9835,0.987
2002-11-01,0.9908,0.9914,0.989,0.9907
2002-11-05,0.9973,0.9997,0.9972,0.9992
2002-11-06,0.9984,1,0.9941,0.9959
2002-11-07,1.0055,1.0064,1.0026,1.0029
2002-11-08,1.0083,1.0099,1.0074,1.0097
2002-11-11,1.0127,1.0136,1.0117,1.0121
2002-11-12,1.0102,1.0108,1.007,1.0096
2002-11-13,1.0124,1.0129,1.0099,1.0102
2002-11-14,1.0085,1.0087,1.0039,1.0059
2002-11-15,1.0039,1.0046,1.002,1.0037
2002-11-18,1.0103,1.012,1.0083,1.0089
2002-11-19,1.0096,1.01,1.0083,1.0093
2002-11-20,1.0036,1.0041,0.9999,1.0019
2002-11-21,1.0009,1.0027,1.0002,1.0027
2002-11-22,1.0024,1.0035,1.0013,1.0029
2002-11-25,0.9966,0.997,0.9933,0.9948
2002-11-26,0.9917,0.9928,0.9903,0.9909
2002-11-27,0.9938,0.9941,0.9919,0.9924
2002-11-28,0.9905,0.9907,0.9893,0.9906
2002-11-29,0.9933,0.9946,0.9928,0.9934
2002-12-02,0.9941,0.995,0.9921,0.9928
2002-12-03,0.9967,0.9979,0.9962,0.9969
2002-12-04,0.9969,1.0011,0.9964,1.0006
2002-12-05,1.0016,1.0018,0.9988,1.0012
2002-12-06,1.0005,1.0027,1.0001,1.0018
2002-12-09,1.0102,1.0118,1.0093,1.0098
2002-12-10,1.0107,1.0112,1.0093,1.0096
2002-12-11,1.0076,1.0095,1.006,1.0089
2002-12-12,1.0082,1.0124,1.0076,1.0117
2002-12-13,1.0186,1.022,1.0173,1.0208
2002-12-16,1.0234,1.0249,1.0197,1.0241
2002-12-17,1.0212,1.0296,1.021,1.0288
2002-12-18,1.0266,1.0287,1.0248,1.0256
2002-12-19,1.0284,1.0288,1.0241,1.0254
2002-12-20,1.0267,1.0274,1.0242,1.0268
2002-12-24,1.026,1.0274,1.0255,1.0273
2002-12-25,1.0304,1.0323,1.0299,1.032
2002-12-26,1.0321,1.0359,1.0318,1.0358
2002-12-27,1.0367,1.0398,1.036,1.0378
2002-12-30,1.0422,1.0441,1.0412,1.0423
2003-01-06,1.0422,1.045,1.0417,1.043
2003-01-07,1.0441,1.0462,1.0428,1.0435
2003-01-08,1.0415,1.0432,1.0406,1.0413
2003-01-09,1.0495,1.0535,1.0494,1.0531
2003-01-10,1.0486,1.0513,1.0472,1.0505
2003-01-14,1.054,1.0567,1.0536,1.0561
2003-01-15,1.0566,1.0568,1.0528,1.0537
2003-01-16,1.0556,1.0577,1.0545,1.0567
2003-01-17,1.0617,1.0632,1.0605,1.0628
2003-01-20,1.0662,1.0668,1.0633,1.0645
2003-01-21,1.0688,1.069,1.0633,1.0643
2003-01-22,1.0724,1.0735,1.0718,1.073
2003-01-23,1.0718,1.0736,1.0706,1.0727
2003-01-24,1.0745,1.079,1.074,1.0782
2003-01-27,1.083,1.0846,1.0817,1.0839
2003-01-28,1.0835,1.0851,1.0788,1.0791
2003-01-29,1.0824,1.0887,1.0817,1.0875
2003-01-30,1.0814,1.0845,1.0791,1.0797
2003-01-31,1.0821,1.0831,1.0803,1.0822
2003-02-03,1.0775,1.0793,1.0712,1.0718
2003-02-04,1.079,1.0817,1.0768,1.0807
2003-02-05,1.0886,1.0935,1.0869,1.0914
2003-02-06,1.0777,1.0805,1.0765,1.0802
2003-02-07,1.0832,1.0835,1.0776,1.0781
2003-02-10,1.0815,1.0829,1.0798,1.0823
2003-02-12,1.0744,1.0754,1.072,1.0729
2003-02-13,1.0712,1.079,1.0705,1.0786
2003-02-14,1.0842,1.0857,1.0825,1.084
2003-02-17,1.0774,1.0777,1.071,1.0715
2003-02-18,1.0732,1.0757,1.071,1.0737
2003-02-19,1.0683,1.0737,1.0665,1.0715
2003-02-20,1.0745,1.0775,1.0742,1.0762
2003-02-21,1.082,1.083,1.0814,1.082
2003-02-24,1.0712,1.075,1.0706,1.0747
2003-02-25,1.0807,1.0815,1.0784,1.0793
2003-02-26,1.0749,1.0765,1.0735,1.0738
2003-02-27,1.08,1.0802,1.0782,1.0788
2003-02-28,1.0746,1.0758,1.0735,1.0747
2003-03-03,1.0784,1.0796,1.0769,1.0794
2003-03-04,1.0896,1.0932,1.0889,1.0922
2003-03-05,1.0979,1.0989,1.0887,1.0985
2003-03-06,1.0967,1.0972,1.0947,1.0959
2003-03-07,1.0974,1.103,1.0966,1.1022
2003-03-10,1.1011,1.1043,1.1004,1.1033
2003-03-11,1.1045,1.1062,1.1017,1.1033
2003-03-12,1.1034,1.1053,1.1019,1.1034
2003-03-13,1.0986,1.0994,1.0841,1.0908
2003-03-14,1.0797,1.0818,1.0767,1.0811
2003-03-17,1.0816,1.084,1.0775,1.084
2003-03-18,1.0618,1.0655,1.0597,1.0642
2003-03-19,1.0647,1.0648,1.0614,1.0622
2003-03-20,1.0581,1.0648,1.053,1.0629
2003-03-24,1.0599,1.0631,1.0567,1.0624
2003-03-25,1.0647,1.0716,1.064,1.0698
2003-03-26,1.0663,1.0664,1.0622,1.0633
2003-03-27,1.0697,1.0717,1.069,1.0706
2003-03-28,1.0697,1.0702,1.067,1.0697
2003-03-31,1.0786,1.089,1.078,1.0873
2003-04-01,1.092,1.0924,1.088,1.0902
2003-04-02,1.0939,1.096,1.081,1.0812
2003-04-03,1.0766,1.0792,1.0733,1.0778
2003-04-04,1.0766,1.0768,1.0709,1.0738
2003-04-07,1.0677,1.0679,1.0574,1.059
2003-04-08,1.0681,1.0723,1.0642,1.0684
2003-04-09,1.0724,1.0772,1.0708,1.0769
2003-04-10,1.0772,1.0804,1.0766,1.0777
2003-04-11,1.0787,1.0789,1.0765,1.0779
2003-04-14,1.0728,1.0765,1.0717,1.0747
2003-04-15,1.0778,1.0786,1.0738,1.0747
2003-04-16,1.0793,1.0852,1.0785,1.0839
2003-04-17,1.0909,1.0975,1.0904,1.0934
2003-04-18,1.0881,1.0898,1.0876,1.0889
2003-04-21,1.09,1.091,1.0872,1.0899
2003-04-22,1.0859,1.0949,1.0849,1.0947
2003-04-23,1.0965,1.0985,1.0936,1.096
2003-04-24,1.0956,1.1036,1.0945,1.1024
2003-04-25,1.1036,1.1047,1.1006,1.1013
2003-04-28,1.1036,1.1078,1.103,1.1034
2003-04-30,1.1115,1.114,1.1063,1.1123
2003-05-01,1.1173,1.1198,1.1169,1.119
2003-05-02,1.1238,1.1248,1.1208,1.1215
2003-05-06,1.1296,1.1342,1.1277,1.1341
2003-05-07,1.1428,1.1437,1.1393,1.1399
2003-05-08,1.1357,1.1364,1.1309,1.1335
2003-05-09,1.1519,1.1537,1.1478,1.1514
2003-05-12,1.1557,1.1614,1.1529,1.1609
2003-05-13,1.1517,1.1566,1.1464,1.15
2003-05-14,1.1522,1.1538,1.1468,1.1527
2003-05-15,1.1473,1.1489,1.142,1.1458
2003-05-16,1.1393,1.1415,1.1371,1.1408
2003-05-19,1.167,1.1714,1.1644,1.1695
2003-05-20,1.1632,1.1685,1.1613,1.162
2003-05-21,1.1723,1.1745,1.1702,1.1716
2003-05-22,1.1657,1.1659,1.162,1.1656
2003-05-23,1.168,1.1721,1.1666,1.1717
2003-05-26,1.1817,1.1832,1.1802,1.1817
2003-05-27,1.1864,1.1912,1.182,1.1884
2003-05-28,1.1816,1.1846,1.176,1.1772
2003-05-29,1.1758,1.1773,1.17,1.1712
2003-05-30,1.1884,1.1915,1.1846,1.1856
2003-06-02,1.1724,1.176,1.1652,1.169
2003-06-03,1.1746,1.1781,1.1727,1.1774
2003-06-04,1.1724,1.175,1.171,1.1738
2003-06-05,1.165,1.1675,1.1632,1.1667
2003-06-06,1.1837,1.1859,1.182,1.1836
2003-06-09,1.1706,1.171,1.1657,1.1682
2003-06-10,1.1712,1.1741,1.17,1.1709
2003-06-11,1.1674,1.1734,1.166,1.1706
2003-06-12,1.1751,1.1808,1.1745,1.1805
2003-06-13,1.1769,1.1782,1.1757,1.1773
2003-06-16,1.1877,1.1935,1.1863,1.1927
2003-06-17,1.1829,1.1868,1.1815,1.1833
2003-06-18,1.1787,1.1803,1.1738,1.1765
2003-06-19,1.1683,1.1688,1.1585,1.1618
2003-06-20,1.1709,1.1734,1.1678,1.1694
2003-06-23,1.1583,1.1598,1.1538,1.1589
2003-06-24,1.1545,1.1563,1.1535,1.1545
2003-06-25,1.1505,1.1525,1.1493,1.1524
2003-06-26,1.1537,1.1545,1.1485,1.151
2003-06-27,1.1429,1.1455,1.1408,1.1412
2003-06-30,1.1419,1.146,1.1412,1.1455
2003-07-01,1.1522,1.1552,1.151,1.1541
2003-07-02,1.1557,1.1568,1.1526,1.1535
2003-07-03,1.1529,1.1536,1.147,1.1471
2003-07-04,1.1482,1.1495,1.146,1.1484
2003-07-07,1.1471,1.148,1.1412,1.1414
2003-07-08,1.1326,1.1348,1.131,1.1317
2003-07-09,1.1312,1.1341,1.1307,1.1324
2003-07-10,1.1337,1.1366,1.1317,1.1355
2003-07-11,1.1353,1.1376,1.1298,1.1334
2003-07-14,1.1277,1.129,1.1243,1.1265
2003-07-15,1.1276,1.13,1.1255,1.1283
2003-07-16,1.1133,1.1184,1.111,1.1129
2003-07-17,1.1219,1.1243,1.1204,1.1238
2003-07-18,1.124,1.1268,1.1213,1.1229
2003-07-22,1.1339,1.1358,1.1307,1.1354
2003-07-23,1.1323,1.139,1.1317,1.1387
2003-07-24,1.1482,1.1512,1.1469,1.1509
2003-07-25,1.1464,1.1505,1.145,1.1493
2003-07-28,1.1491,1.1505,1.1457,1.1477
2003-07-29,1.1486,1.1535,1.148,1.1514
2003-07-30,1.1445,1.1451,1.1426,1.1429
2003-07-31,1.1344,1.1362,1.1316,1.1328
2003-08-01,1.1234,1.1243,1.1198,1.1209
2003-08-04,1.1271,1.1315,1.1261,1.1312
2003-08-05,1.1356,1.1381,1.1344,1.1372
2003-08-06,1.1392,1.1427,1.1384,1.1405
2003-08-07,1.1339,1.1358,1.1323,1.1354
2003-08-08,1.1365,1.138,1.1333,1.1339
2003-08-11,1.1295,1.1303,1.1268,1.1279
2003-08-12,1.1358,1.1373,1.1353,1.1363
2003-08-13,1.1277,1.1281,1.1221,1.1242
2003-08-14,1.1314,1.1341,1.131,1.1327
2003-08-15,1.1267,1.1277,1.1242,1.1264
2003-08-18,1.1267,1.1268,1.1216,1.1224
2003-08-19,1.1141,1.1153,1.1079,1.1092
2003-08-20,1.113,1.1146,1.1093,1.1132
2003-08-21,1.111,1.1121,1.0985,1.1005
2003-08-22,1.0934,1.0947,1.0898,1.0924
2003-08-25,1.0856,1.0885,1.0853,1.0883
2003-08-26,1.083,1.0869,1.0797,1.086
2003-08-27,1.0877,1.088,1.0833,1.0864
2003-08-28,1.0855,1.0872,1.0841,1.0856
2003-08-29,1.0883,1.092,1.0872,1.0909
2003-09-01,1.0993,1.1017,1.0971,1.0982
2003-09-02,1.0962,1.0963,1.0868,1.0872
2003-09-03,1.0807,1.0817,1.0763,1.0781
2003-09-04,1.0822,1.0851,1.081,1.0839
2003-09-05,1.0935,1.097,1.0925,1.0941
2003-09-08,1.1092,1.111,1.1067,1.1071
2003-09-09,1.1069,1.1125,1.1056,1.1092
2003-09-10,1.1222,1.1236,1.1212,1.1226
2003-09-11,1.1183,1.1272,1.1175,1.1255
2003-09-12,1.1185,1.1198,1.1167,1.1184
2003-09-16,1.1279,1.1318,1.1253,1.1266
2003-09-17,1.1166,1.1185,1.1138,1.1181
2003-09-18,1.1278,1.1296,1.1259,1.126
2003-09-19,1.1249,1.1274,1.124,1.1269
2003-09-22,1.1458,1.1498,1.1414,1.1466
2003-09-24,1.144,1.1464,1.1427,1.1458
2003-09-25,1.1486,1.1506,1.1459,1.1474
2003-09-26,1.1469,1.1484,1.1465,1.1473
2003-09-29,1.1462,1.1467,1.1399,1.1409
2003-09-30,1.1578,1.1677,1.1574,1.1665
2003-10-01,1.1674,1.1689,1.1643,1.1671
2003-10-02,1.1716,1.177,1.1706,1.1716
2003-10-03,1.1683,1.1721,1.1673,1.1712
2003-10-06,1.1594,1.1596,1.1533,1.1579
2003-10-07,1.1716,1.1749,1.1698,1.1746
2003-10-08,1.1778,1.184,1.1766,1.1811
2003-10-09,1.1823,1.1861,1.1819,1.1838
2003-10-10,1.1738,1.1751,1.1704,1.1734
2003-10-14,1.1696,1.1712,1.1585,1.1639
2003-10-15,1.1728,1.1745,1.1698,1.172
2003-10-16,1.1619,1.1652,1.1567,1.1597
2003-10-17,1.1582,1.162,1.1567,1.1591
2003-10-20,1.1701,1.1713,1.1601,1.168
2003-10-21,1.163,1.1661,1.1619,1.1647
2003-10-22,1.1654,1.1715,1.165,1.1695
2003-10-23,1.1823,1.1847,1.18,1.1824
2003-10-24,1.182,1.1828,1.1783,1.1794
2003-10-27,1.178,1.1786,1.172,1.174
2003-10-28,1.1736,1.1748,1.1702,1.1708
2003-10-29,1.1666,1.1721,1.1662,1.1714
2003-10-30,1.1666,1.1681,1.1658,1.1674
2003-10-31,1.1625,1.163,1.1608,1.1619
2003-11-04,1.1459,1.147,1.1428,1.1449
2003-11-05,1.1474,1.1499,1.1467,1.1473
2003-11-06,1.1427,1.1459,1.1422,1.1445
2003-11-07,1.1413,1.143,1.1407,1.1426
2003-11-10,1.1507,1.1535,1.1496,1.1509
2003-11-11,1.1454,1.1485,1.1445,1.1474
2003-11-12,1.1509,1.1584,1.1505,1.1569
2003-11-13,1.1648,1.1687,1.1628,1.1678
2003-11-14,1.174,1.1799,1.1729,1.1784
2003-11-17,1.1832,1.185,1.1776,1.1801
2003-11-18,1.1747,1.1789,1.1735,1.177
2003-11-19,1.1959,1.1978,1.1941,1.1963
2003-11-20,1.1895,1.193,1.1873,1.1925
2003-11-21,1.1902,1.1917,1.1879,1.1899
2003-11-25,1.1785,1.1809,1.176,1.1795
2003-11-26,1.1778,1.1841,1.1772,1.1833
2003-11-27,1.1931,1.1941,1.1915,1.1923
2003-11-28,1.1916,1.194,1.19,1.1929
2003-12-01,1.2022,1.2039,1.197,1.2009
2003-12-02,1.1959,1.1993,1.1956,1.1967
2003-12-03,1.2087,1.2115,1.2077,1.2081
2003-12-04,1.2119,1.2121,1.2046,1.2088
2003-12-05,1.2078,1.2097,1.207,1.2089
2003-12-08,1.2171,1.2177,1.2153,1.2159
2003-12-09,1.2218,1.2238,1.2217,1.2229
2003-12-10,1.2246,1.226,1.2154,1.2172
2003-12-11,1.2189,1.222,1.2166,1.2178
2003-12-12,1.2221,1.2248,1.2209,1.2246
2003-12-15,1.2182,1.224,1.2131,1.2222
2003-12-16,1.2312,1.2355,1.2303,1.2322
2003-12-17,1.2323,1.2335,1.2305,1.2313
2003-12-18,1.24,1.2415,1.2387,1.2407
2003-12-19,1.2423,1.2431,1.2405,1.2423
2003-12-22,1.2356,1.2406,1.2349,1.2389
2003-12-24,1.2399,1.2415,1.2395,1.2413
2003-12-25,1.2454,1.2461,1.2446,1.2455
2003-12-26,1.2446,1.2469,1.2445,1.2459
2003-12-29,1.2432,1.2461,1.2426,1.2446
2003-12-30,1.2485,1.2506,1.2479,1.25
2004-01-05,1.2635,1.2697,1.2585,1.2684
2004-01-06,1.2687,1.2725,1.2667,1.2711
2004-01-07,1.2718,1.2742,1.2687,1.2708
2004-01-08,1.264,1.266,1.2581,1.2597
2004-01-09,1.2771,1.2786,1.2713,1.2722
2004-01-13,1.2739,1.277,1.2716,1.2746
2004-01-14,1.2788,1.279,1.2703,1.2707
2004-01-15,1.2653,1.2672,1.2636,1.2656
2004-01-16,1.2598,1.2608,1.252,1.2543
2004-01-19,1.2385,1.2424,1.2362,1.2391
2004-01-20,1.2354,1.2459,1.2347,1.2459
2004-01-21,1.2586,1.263,1.2549,1.2616
2004-01-22,1.2657,1.2685,1.2637,1.2664
2004-01-23,1.2723,1.2768,1.2702,1.2764
2004-01-26,1.2571,1.2593,1.2527,1.2534
2004-01-27,1.2485,1.2488,1.2439,1.2464
2004-01-28,1.2634,1.2665,1.258,1.2638
2004-01-29,1.2438,1.2517,1.241,1.2513
2004-01-30,1.2409,1.2433,1.2385,1.2393
2004-02-02,1.2474,1.2485,1.2445,1.2462
2004-02-03,1.2431,1.2562,1.2416,1.2559
2004-02-04,1.2545,1.2562,1.2509,1.2535
2004-02-05,1.2537,1.2549,1.2521,1.2546
2004-02-06,1.2568,1.2571,1.2535,1.2557
2004-02-09,1.2647,1.276,1.2605,1.2746
2004-02-10,1.2691,1.279,1.2685,1.2775
2004-02-12,1.2829,1.2846,1.281,1.2819
2004-02-13,1.2815,1.2835,1.2793,1.2808
2004-02-16,1.2727,1.2746,1.2719,1.2739
2004-02-17,1.2761,1.2834,1.2759,1.2827
2004-02-18,1.2858,1.293,1.2837,1.2886
2004-02-19,1.2727,1.2736,1.2682,1.2712
2004-02-20,1.2755,1.2768,1.2625,1.2645
2004-02-23,1.2509,1.2548,1.245,1.2543
2004-02-24,1.257,1.2578,1.2523,1.2557
2004-02-25,1.2675,1.2708,1.2672,1.2687
2004-02-26,1.25,1.2516,1.2482,1.249
2004-02-27,1.2444,1.2466,1.2428,1.2454
2004-03-01,1.253,1.2542,1.248,1.2529
2004-03-02,1.2446,1.2469,1.2396,1.2398
2004-03-03,1.2201,1.2224,1.2147,1.2195
2004-03-04,1.2189,1.2208,1.2149,1.2198
2004-03-05,1.2204,1.2217,1.2185,1.2191
2004-03-08,1.2364,1.2388,1.2337,1.2347
2004-03-09,1.2422,1.2458,1.2385,1.2431
2004-03-10,1.2317,1.2332,1.226,1.2276
2004-03-11,1.2229,1.2235,1.2182,1.2201
2004-03-12,1.2347,1.2374,1.2254,1.2279
2004-03-15,1.2211,1.227,1.219,1.2267
2004-03-16,1.2269,1.2335,1.2242,1.2324
2004-03-17,1.2259,1.2289,1.2234,1.2241
2004-03-18,1.2225,1.2302,1.2223,1.2275
2004-03-19,1.2387,1.2408,1.2371,1.2378
2004-03-22,1.2274,1.2282,1.2222,1.2274
2004-03-23,1.2344,1.237,1.2322,1.2361
2004-03-24,1.2343,1.2367,1.2296,1.2302
2004-03-25,1.2138,1.2149,1.2105,1.2123
2004-03-26,1.2135,1.2149,1.207,1.2081
2004-03-29,1.2118,1.2144,1.2045,1.2082
2004-03-30,1.2158,1.2225,1.2151,1.2206
