"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2007-07-01,112.1530362264,109.5814707624,94.5313778136,,15.0500929488,0.7244821116,3.079686402,,11.2459244352,11.2459244352,0.1907426508,0.3504031128,1.9879245204,0.04249518,,,0.04249518
2007-08-01,108.8139491595,106.3286929445,91.706071067,,14.6226218775,0.7483784685,2.971801443,,10.902441966,10.901041164,0.173932915,0.3405116195,1.9299549555,0.040856725,,,0.040856725
2007-09-01,108.7852486435,106.132000403,91.6939261095,,14.4380742935,0.708207786,2.913821768,,10.8160447395,10.8160447395,0.168653771,0.340758847,2.1028801365,0.040955486,,,0.040955486
2007-10-01,110.5923385924,107.7854823199,93.2535560579,,14.531926262,0.7126923811,2.8082466657,,11.0109872152,11.0075112322,0.1677741128,0.3465555051,2.2504672603,0.0420593943,,,0.0420593943
2007-11-01,107.7612614865,105.0848488881,91.1755228398,,13.9093260483,0.6584401512,2.7120669993,,10.5388188978,10.5370417314,0.1559463516,0.3391055637,2.1410412204,0.0403194627,,,0.0403194627
2007-12-01,109.453920885,106.600190163,92.605349868,,13.994840295,0.785793612,2.826630513,,10.38241617,10.378817802,0.156866355,0.341170266,2.31420042,0.041493681,,,0.041493681
2008-01-01,107.3915715964,104.4198891242,91.0500134518,,13.3698756724,0.6667471304,2.7959389692,,9.9071895728,9.9051410289,0.1519157029,0.3302468403,2.4489803234,0.0405396056,,,0.0405396056
2008-02-01,107.88420643,104.80334788,91.69998607,,13.10336181,0.65427439,2.75773498,,9.69135244,9.69135244,0.1487717,0.33339845,2.55812403,0.04056437,,,0.04056437
2008-03-01,102.3266868894,99.513372273,87.351595152,,12.161777121,0.6454442172,2.6215755678,,8.894757336,8.8924399434,0.1408571676,0.320404716,2.3139668892,0.0380858436,,,0.0380858436
2008-04-01,103.0715716572,100.3687865601,88.1756043297,,12.1931822304,0.6187358202,2.6985753114,,8.8758710988,8.8758710988,0.141695226,0.322407978,2.2001777556,0.0385041375,,,0.0385041375
2008-05-01,104.0438125125,101.229341157,89.0719812045,,12.1573599525,0.6369060285,2.6072133885,,8.9132405355,8.9132405355,0.173028051,0.3288367845,2.274202224,0.038404296,,,0.038404296
2008-06-01,107.0808116448,104.0767083552,91.866351024,,12.2103573312,0.6387114048,2.519456688,,9.0521892384,9.0521892384,0.1786552992,0.3395626752,2.4469681824,0.0389171328,,,0.0389171328
2008-07-01,107.3495156844,104.3885454546,92.4553364306,,11.933209024,0.645384872,2.4423115926,,8.8455125594,8.8455125594,0.171497139,0.3366900218,2.413247903,0.039535166,,,0.039535166
2008-08-01,109.0059879384,106.2185590872,94.3017758088,,11.9167832784,0.652893528,2.3614623032,,8.9024274472,8.9024274472,0.1699491696,0.3359612928,2.2412730256,0.0402453632,,,0.0402453632
2008-09-01,106.136777572,103.2961328528,92.1043933804,,11.1917394724,0.661829508,2.4035814644,,8.1263285,8.1234509804,0.1581570032,0.3247334156,2.3191742228,0.0385800776,,,0.0385800776
2008-10-01,97.7389596457,95.4742321812,85.2731119498,,10.2011202314,0.6509779408,2.1666609166,,7.383481374,7.3798826016,0.1417516462,0.2912006667,1.7972869161,0.0344882355,,,0.0344882355
2008-11-01,97.2430185816,94.7263733992,85.2113330024,,9.5150403968,0.6300824688,2.0829180536,,6.8020398744,6.8020398744,0.2551164936,0.2852727952,1.9429966928,0.0332592008,,,0.0332592008
2008-12-01,94.072304925,91.5762075,82.879069125,,8.697138375,0.6506082,1.96296015,,6.083570025,6.0796452,0.242700225,0.276837075,1.942423275,0.03413685,,,0.03413685
2009-01-01,91.108040439,88.5395160685,80.2769081465,,8.262607922,0.5737972235,1.9066794185,,5.78213128,5.78213128,0.2320602875,0.264774029,2.038705951,0.032984103,,,0.032984103
2009-02-01,93.7849343932,91.070956791,82.912484972,,8.158471819,0.5903869932,1.9575500744,,5.6105347514,5.6105347514,0.2353557214,0.2691770726,2.1762738676,0.0331709406,,,0.0331709406
2009-03-01,99.670112395,96.85002915,88.61024673,,8.23978242,0.72686694,2.044875935,,5.468039545,5.468039545,0.28906367,0.288770105,2.20643454,0.03581493,,,0.03581493
2009-04-01,100.05490916,97.260617,89.2748054,,7.9858116,0.67483224,2.0466548,,5.26432456,5.26432456,0.31496128,0.29250644,2.1495316,0.03729284,,,0.03729284
2009-05-01,98.965127734,95.9155105365,88.4617068295,,7.453803707,0.616398621,1.9602403935,,4.8771646925,4.8771646925,0.397402184,0.295925459,2.3193713555,0.036918199,,,0.036918199
2009-06-01,98.4670830375,95.503240021,88.356085769,,7.147154252,0.64538486,1.905624398,,4.596144994,4.596144994,0.418534014,0.2870416795,2.2212639695,0.0370033535,,,0.0370033535
